,position,age,height,weight,rating,follower,shots_total,shots_on,goals_total,goals_conceded,goals_assists,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_success,penalty_missed,penalty_saved,games_appearences,games_lineups,substitutes_in,substitutes_out,substitutes_bench,games_played
32,0.8115942028985508,0.46086956521739153,0.7780205374699586,0.6591304347826088,0.40157480314960636,0.0062803451851338255,0.14068803513370895,0.09623199113409679,0.08205700375291611,0.0,0.23220675944333996,0.23366479694748662,0.2606042362213344,0.37952739329508967,0.2596604520362462,0.08825751851292128,0.44579478553406227,0.46100666675971286,0.5385356733262016,0.4643375096775601,0.6004966485557983,0.2778255818956245,0.4271563849597845,0.19361160101900843,0.0,0.24064171122994651,0.15164279696714406,0.0,0.0,0.15384615384615385,0.0,0.41905855338691156,0.5295711060948078,0.37017200535585537,0.33165148904750186,0.47564671882709514,0.23233898877223985
33,0.6666666666666667,0.19999999999999996,0.9195979899497487,0.72,0.6425196850393702,0.007335535276031497,0.0365635692035338,0.004654599187292206,0.0,0.0,0.1506958250497018,0.357798825626057,0.18329593344644518,0.35420767328035363,0.9805749401104052,0.36285325676288355,0.9299831791421362,0.4644493758926619,0.623557984213722,0.27146237473693396,0.31380346907149126,0.09587832895925656,0.24034232735052896,0.2723887909073095,0.0,0.3368983957219251,0.0,0.44385964912280695,0.0,0.0,0.0,0.022273249138920592,0.5345372460496614,0.012977649603460706,0.04664041348757076,0.11905265383802072,0.10946560169117114
34,0.3333333333333333,0.7333333333333332,0.9346733668341709,0.73,0.6850393700787403,0.006536149935008773,0.1898820365295249,0.1018101219061692,0.13307637691449437,0.0,0.15646123260437378,0.817020970241531,0.1400580154342948,0.33670333140361025,0.2733829809394855,0.15868218225782077,0.5297729184188393,0.21490879146952502,0.2795173523770974,0.11448417241868125,0.1641740883885061,0.2975734629781009,0.3795712983874163,0.15422300607485795,0.0,0.0,0.0,0.0,0.05866547245857591,0.0,0.0,0.0819747416762342,0.47133182844243793,0.08105881141209187,0.0807285257199114,0.049834355395784874,0.09826457159200652
35,0.0,0.5333333333333334,0.9698492462311558,0.91,0.42992125984251983,0.031310535602450895,0.0,0.0,0.0,0.5740700298464003,0.015904572564612328,0.2605258537829922,0.004405889113896338,0.15451292037261194,0.006275387980418707,0.0,0.020311185870479396,0.018344056907051504,0.034116864717957614,0.007894708146597316,0.013517802796915552,0.0002581422363722406,0.006379016601291652,0.03155006858710563,0.0,0.213903743315508,0.0,0.0,0.0,0.0,0.23958333333333334,0.01630309988518941,0.5683972911963884,0.0,0.009844942160964805,0.0,0.2818533231351887
36,0.3333333333333333,0.6000000000000001,0.8693467336683417,0.73,0.8138869005010739,0.002130676714681084,0.14690111835497982,0.08064277798300702,0.06329242316664975,0.0,0.1654075546719682,0.6536733603539542,0.273165125061573,0.4408873217199094,0.4981512342464327,0.14931237721021612,0.41101766190075695,0.593039214317948,0.6272877092549224,0.31632263622188056,0.3552530853824754,0.3812760831218001,0.6220531716787512,0.34646286498138357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3059701492537312,0.5805869074492098,0.256978061592337,0.371031257691361,0.1922182279551702,0.17455132682164232
37,0.6666666666666667,0.19999999999999996,0.8793969849246231,0.6900000000000001,0.6732283464566932,0.0007428855204408328,0.13027048189694793,0.11459179903952714,0.05243939547621463,0.0,0.4318091451292247,0.4343263769338711,0.5773083027748892,0.38325351297300136,0.20734819289657327,0.14062263865800212,0.6349032800672835,0.30646624516741333,0.36576362988020544,0.2243994460619146,0.23941821169177915,0.20786903583874716,0.24172907008994016,0.1824417009602195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03696900114810564,0.5562076749435669,0.021320424348542588,0.07629830174747723,0.11827729611616268,0.1765453874079389
38,0.030303030303030276,0.48484848484848486,0.8405664687071722,0.7363636363636364,0.46599856836077314,0.0006146859912951827,0.0,0.0,0.0,0.7907112178787218,0.0,0.1967436320715992,0.004159597175852444,0.15212357244355557,0.0,0.0,0.0127838519764508,0.01307299008592816,0.022696388816607394,0.0,0.0,0.024179322806866584,0.012044851222314672,0.029786400156770528,0.0,0.0,0.0,0.0,0.0,0.0,0.2261904761904762,0.021354764638346735,0.5539503386004516,0.007827788649706457,0.009352695052916563,0.01578910269965461,0.31002601596088547
39,0.6666666666666667,0.26666666666666683,0.8944723618090452,0.77,0.6220472440944882,0.0012702802119159739,0.08507668476688171,0.06922792759512375,0.021097474388883253,0.0,0.2069582504970179,0.4309881640587011,0.2992173389524383,0.24159781064154517,0.36332152900739506,0.14946350309808074,0.4816652649285113,0.5338618357083373,0.599126839563998,0.2384441754718833,0.22358520510091673,0.2317902164092415,0.3300447719798724,0.16323731138545955,0.24528301886792453,0.0,0.0,0.0,0.0,0.0,0.0,0.05706084959816282,0.4934537246049664,0.05366155113811927,0.06411518582328328,0.1044618312539649,0.17399954253454952
40,0.3333333333333333,0.3333333333333335,0.9346733668341709,0.8,0.7275590551181104,0.0007114907281133545,0.3029601511566548,0.17321758404137422,0.18379145958007911,0.0,0.14831013916500996,0.49043437184634875,0.3295659788736249,0.3516867533287721,0.216461826893032,0.10465467734622944,0.4078216989066442,0.5448924618626917,0.5217663669394088,0.203365064826022,0.2328086782800276,0.10908660672030289,0.7853718451602678,0.43856554967666084,0.0,0.28609625668449196,0.17944397641112045,0.0,0.0,0.1829059829059829,0.0,0.2442020665901261,0.6465011286681714,0.18663096096405396,0.39342850110755595,0.15211108761542255,0.16559867449576648
41,0.6666666666666667,0.4666666666666668,0.9095477386934674,0.76,0.8396564065855406,0.0011992693608348054,0.10243927349481675,0.044477281123014405,0.027081854143422256,0.0,0.21272365805168986,0.5036331325521857,0.3220403918778392,0.5756486500710488,0.43875637954379754,0.2728577905395194,0.4498738435660219,0.4311527958054776,0.48202118329622884,0.08603487192907848,0.07240613155585429,0.15671384933098137,0.4238678236063236,0.23593964334705075,0.0,0.0,0.0,0.4684210526315789,0.0,0.0,0.0,0.2586681974741676,0.5557562076749432,0.22041404882068183,0.13167610140290426,0.4185521956720941,0.09283379226257144
42,0.6666666666666667,0.06666666666666665,0.9246231155778895,0.68,0.4531138153185398,0.0018374035205569932,0.08705125368103903,0.05245659401551533,0.0432092504310782,0.0,0.08469184890656063,0.5392723125365492,0.09328991297684855,0.39116362296721213,0.4179512550775961,0.32197370409551157,0.6510933557611438,0.2927512363512866,0.3545648172241979,0.08363592746464284,0.09283220373793385,0.2343286150669019,0.405206228455961,0.5010777973740936,0.3349056603773585,0.7593582887700534,0.0,0.7473684210526315,0.0,0.0,0.0,0.13363949483352444,0.5805869074492098,0.10237923576063446,0.06989908934285011,0.3047155846902093,0.07611682858066954
43,0.0,0.5333333333333334,0.9547738693467337,0.8300000000000001,0.37580529706513954,0.0037557095254582367,0.0,0.0,0.0,0.9039091504695349,0.0,0.22662714195677627,0.007771878933829567,0.16635440239987365,0.0,0.0,0.02392767031118587,0.026899654333393815,0.04567226607299467,0.0010359078369153935,0.001773744842136709,0.026567138493309814,0.0,0.055653537135018624,0.0,0.0,0.0,0.0,0.0,0.0,0.14136904761904762,0.004247990815154923,0.47810383747178387,0.009784735812133072,0.0,0.18812997814900964,0.21014885956307083
44,0.6666666666666667,0.26666666666666683,0.9346733668341709,0.76,0.578740157480315,0.007678595307034586,0.08509370691269341,0.058145548577761365,0.04696216654833147,0.0,0.09204771371769384,0.6177803094698898,0.11400580154342949,0.20168938476922266,0.15909801062389334,0.26583043675381596,0.7240958788898234,0.2661586344540747,0.3193974614739642,0.0555246600586651,0.05358576523086689,0.11532504409929872,0.3337691667657197,0.23574368018812467,0.0,0.0,0.0,0.48771929824561394,0.041648007165248545,0.0,0.0,0.009414466130883925,0.5413092550790073,0.0,0.011444745262121584,0.007401141890463098,0.21978007291189738
45,0.3333333333333333,0.40000000000000013,0.8693467336683417,0.64,0.7761529808773904,0.009348448877545002,0.3107733160842256,0.28466937569264866,0.2791358149913784,0.0,0.5836978131212724,0.601407530998142,0.5924963056209293,0.4987684858691647,0.2962191438391834,0.04851141000453378,0.324053826745164,0.433218421285247,0.4226347086092077,0.321131429443772,0.36656771037547375,0.1832809878242912,0.345338563334522,0.197726827356457,0.0,0.0,0.2316764953664701,0.1614035087719298,0.04120017913121361,0.0,0.0,0.409873708381171,0.3765237020316028,0.3968482850963024,0.2935023381737632,0.3435539578487347,0.22351387689749835
46,0.6666666666666667,0.7333333333333332,0.8944723618090452,0.76,0.7613567534827377,0.004037389203126963,0.08054879398096924,0.0574067233099372,0.05730804341211076,0.0,0.23876739562624255,0.6842906960735897,0.2261233648951891,0.31655176043366134,0.5240860327049266,0.36285325676288355,0.6533641715727502,0.36699279357236897,0.4444444444444445,0.04620148952642656,0.03956384547881775,0.07950780880265026,0.3665359166369508,0.15226337448559674,0.0,0.0,0.11878685762426283,0.12456140350877191,0.09493954321540529,0.12136752136752137,0.0,0.029047072330654178,0.4911963882618511,0.02904521577917396,0.05217819345311346,0.04412490308028476,0.34799946692673717
47,0.3333333333333333,0.5333333333333334,0.914572864321608,0.76,0.7293307086614175,0.00919349196265402,0.4459291538291317,0.3819357222016993,0.2666599046556446,0.0,0.574751491053678,0.5707068346845748,0.6785616550818236,0.46384400821009414,0.29887511717529425,0.04632008463049721,0.3279226240538268,0.31264451236816515,0.2550091074681239,0.1356712137568561,0.12106275322541496,0.1104848771673192,0.20480209200047547,0.15461493239271018,0.0,0.0,0.0,0.0,0.03940886699507389,0.0,0.0,0.2397244546498276,0.3787810383747181,0.24369142033165103,0.23726310607925177,0.21667723972651018,0.24311577503544596
48,1.0,0.6666666666666667,0.9296482412060302,0.78,0.7842519685039372,0.005146580317855951,0.6477777588642823,0.650092353158478,0.7973425296683233,0.0,0.4972166998011928,0.23836835530811215,0.42780909638224507,0.2802378822167254,0.04187063847515884,0.00672510200997431,0.03380992430613961,0.26930359577012003,0.22642418635132663,0.22306912231345483,0.18179951081984352,0.25506604138880523,0.3256071952137565,0.315108759553204,0.0,0.23796791443850265,0.45155855096882896,0.0,1.0,0.6102564102564103,0.0,0.15384615384615374,0.5846501128668176,0.11957977134617365,0.32980556239232095,0.0888137026855572,0.234757293194495
49,1.0,0.19999999999999996,0.9296482412060302,0.7000000000000001,0.312992125984252,0.00026923972195370786,0.2738863261102695,0.20125600295530105,0.28268587077796936,0.0,0.20159045725646124,0.11604678802790308,0.24963056209293416,0.13121414662386188,0.07587751275908759,0.06702433126794621,0.14386038687973088,0.3972560677748468,0.4200132997947206,0.1671519077060639,0.13719449578968987,0.3387041259734113,0.3764808431395856,0.19870664315108763,0.0,0.0,0.42712721145745575,0.0,0.0,0.0,0.0,0.2870264064293915,0.48893905191873577,0.2609949531362653,0.436500123061777,0.19080848664270106,0.10870188641491813
50,0.6666666666666667,0.3333333333333335,0.9346733668341709,0.81,0.8267716535433073,0.00826544335182743,0.08260847362418507,0.06180273365349095,0.07637691449437063,0.0,0.03320079522862823,0.6086295897269436,0.032045317716600075,0.28999000052628804,0.22002916362878866,0.31607979446879253,0.46795626576955424,0.3082806459266703,0.37494819826331666,0.04287568015527713,0.05623704699490282,0.15004517489136515,0.5138079955624232,0.491867528904566,0.3938679245283019,0.22459893048128338,0.0,0.29298245614035084,0.0,0.0,0.0,0.08151549942594705,0.5223476297968399,0.06890513956123184,0.0514398227910411,0.1476704024811447,0.26369370129644487
